id,contrat,titre,texte,notice,page
axa_axa_axa_avizen_pro_2025_04_points_de_vigilance_bb01f772b8f5_knowledge_b348f1b96a11,Avizen Pro,Aucun montant garanti dans la notice — tout est au certificat d'adhésion.,Aucun montant garanti dans la notice — tout est au certificat d'adhésion.,,
axa_axa_axa_avizen_pro_2025_04_points_de_vigilance_d3e550a93ef8_knowledge_9310380f9152,Avizen Pro,Cadre Madelin : déductibilité des cotisations mais prestations imposables et obligation d'attestations annuelles.,Cadre Madelin : déductibilité des cotisations mais prestations imposables et obligation d'attestations annuelles.,,
axa_axa_axa_avizen_pro_2025_04_points_de_vigilance_f99ef92bee2b_knowledge_314b37ae71ff,Avizen Pro,"Changement de profession non signalé = suspension automatique de la garantie rente invalidité, et sanctions 1.1.5.b pour le capital.","Changement de profession non signalé = suspension automatique de la garantie rente invalidité, et sanctions 1.1.5.b pour le capital.",2025-04 Notice d'information Avizen Pro (AEP).pdf,4
axa_axa_axa_entourage_2025_06_points_de_vigilance_16c84e8a15cc_knowledge_00dcf84ccfed,Entour'Age,"La plupart des services d'aide aux aidants sont de l'ORGANISATION : le coût des prestataires reste à charge sauf plafonds explicites (500 €, 1 000 €/an, 200 €……","La plupart des services d'aide aux aidants sont de l'ORGANISATION : le coût des prestataires reste à charge sauf plafonds explicites (500 €, 1 000 €/an, 200 €…).",2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_39e9899bad5a_knowledge_38c24a8b1762,Entour'Age,"La dépendance totale au sens du contrat est PLUS restrictive que la grille AGGIR seule (cumul tierce personne définitive + critères AVQ/Folstein) ; GIR 5-6 jam…","La dépendance totale au sens du contrat est PLUS restrictive que la grille AGGIR seule (cumul tierce personne définitive + critères AVQ/Folstein) ; GIR 5-6 jamais garantis ; GIR 4 seulement pour la dépendance légère (Capital Premiers Frais).",2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_6a2656a952a6_knowledge_d8ab8642609e,Entour'Age,Franchise absolue de 3 mois sur la rente (aucun rappel pour cette période).,Franchise absolue de 3 mois sur la rente (aucun rappel pour cette période).,2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_6f230082ba39_knowledge_79617a24203d,Entour'Age,"Le barème des coefficients de mise en réduction n'est pas publié dans la notice (« barème en vigueur », ajustable par le comité paritaire).","Le barème des coefficients de mise en réduction n'est pas publié dans la notice (« barème en vigueur », ajustable par le comité paritaire).",2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_8eb68cebc424_knowledge_c2ef0572d645,Entour'Age,"Délai d'attente de 3 ans pour les maladies neurologiques/neurodégénératives/psychiatriques (Alzheimer, Parkinson…) — cause fréquente de dépendance.","Délai d'attente de 3 ans pour les maladies neurologiques/neurodégénératives/psychiatriques (Alzheimer, Parkinson…) — cause fréquente de dépendance.",2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_acdb551cb108_knowledge_8417d05b72d9,Entour'Age,La mise en réduction met fin aux prestations d'assistance.,La mise en réduction met fin aux prestations d'assistance.,2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_e441d358bb4c_knowledge_b70fb02a5650,Entour'Age,Adhésion annulée si dépendance reconnue pendant le délai d'attente (remboursement intégral).,Adhésion annulée si dépendance reconnue pendant le délai d'attente (remboursement intégral).,2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_entourage_2025_06_points_de_vigilance_f31486c95e05_knowledge_6b08697ef119,Entour'Age,"Cotisations ni rachetables ni récupérables (sauf option remboursement des cotisations au décès sans dépendance, avant 85 ans).","Cotisations ni rachetables ni récupérables (sauf option remboursement des cotisations au décès sans dépendance, avant 85 ans).",2025-06 Notice d'Information Entour'Age.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_0a61c726cd35_knowledge_4ebecf35bc1c,Essen'Ciel (assurance obsèques),Le contrat ne finance pas l'organisation des obsèques (pas de contrat en prestations).,Le contrat ne finance pas l'organisation des obsèques (pas de contrat en prestations).,2025-06 Notice d'information Essen'Ciel.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_62de1e7dadfb_knowledge_09e6e3b5f2e2,Essen'Ciel (assurance obsèques),Valeur de rachat inférieure au cumul des cotisations pendant de longues périodes (ex. viager : 1 828 € de VR pour 3 907 € versés à 10 ans).,Valeur de rachat inférieure au cumul des cotisations pendant de longues périodes (ex. viager : 1 828 € de VR pour 3 907 € versés à 10 ans).,2025-06 Notice d'information Essen'Ciel.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_6c17bcff880b_knowledge_98fba0137174,Essen'Ciel (assurance obsèques),"Décès non accidentel la 1re année : pas de capital, seulement remboursement des cotisations nettes de frais.","Décès non accidentel la 1re année : pas de capital, seulement remboursement des cotisations nettes de frais.",2025-06 Notice d'information Essen'Ciel.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_aeb56e7d32c3_knowledge_2c080b3d95be,Essen'Ciel (assurance obsèques),"Contrat de prévoyance, PAS d'épargne : le cumul des cotisations peut dépasser le capital garanti, quelle que soit la formule (avertissement contractuel explici…","Contrat de prévoyance, PAS d'épargne : le cumul des cotisations peut dépasser le capital garanti, quelle que soit la formule (avertissement contractuel explicite p.8).",2025-06 Notice d'information Essen'Ciel.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_b020c6be3529_knowledge_282e88bbfc1c,Essen'Ciel (assurance obsèques),"En cas d'exclusion du décès, la valeur de rachat est tout de même versée aux bénéficiaires subsidiaires (L132-18).","En cas d'exclusion du décès, la valeur de rachat est tout de même versée aux bénéficiaires subsidiaires (L132-18).",2025-06 Notice d'information Essen'Ciel.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_d5ec81079541_knowledge_86cdae42467c,Essen'Ciel (assurance obsèques),"Plafonds d'assistance globaux : 3 600 € (rapatriement) et 750 € (services), à ne pas confondre avec le capital obsèques.","Plafonds d'assistance globaux : 3 600 € (rapatriement) et 750 € (services), à ne pas confondre avec le capital obsèques.",2025-06 Notice d'information Essen'Ciel.pdf,
axa_axa_axa_essenciel_2025_06_points_de_vigilance_e2fddb92cc3a_knowledge_194eb1adda54,Essen'Ciel (assurance obsèques),La mise en réduction (arrêt de paiement après 1 an) met fin aux garanties d'assistance.,La mise en réduction (arrêt de paiement après 1 an) met fin aux garanties d'assistance.,2025-06 Notice d'information Essen'Ciel.pdf,
axa_essenciel_patrimoine_2023-09_point_vigilance_09cc2c565c43,Essen'Ciel Patrimoine,,"NE PAS confondre avec Essen'Ciel (obsèques) : Patrimoine = transmission, cadre assurance vie, faculté de rachat.",,
axa_essenciel_patrimoine_2023-09_point_vigilance_7e9993e4030f,Essen'Ciel Patrimoine,,Pas de garantie en capital ≥ versements nets de frais (ce n'est pas une épargne garantie).,2023-09 Notice d'information Essen'Ciel Patrimoine.pdf,2
axa_essenciel_patrimoine_2023-09_point_vigilance_6d1b15108d5c,Essen'Ciel Patrimoine,,"Valeurs de rachat/réduction faibles les 1res années ; tableau à vérifier en notice (§4.3).",2023-09 Notice d'information Essen'Ciel Patrimoine.pdf,13
axa_essenciel_patrimoine_2023-09_point_vigilance_c19b40fb446f,Essen'Ciel Patrimoine,,"Âge à l'adhésion 18–65 ans ; formalités médicales possibles.",2023-09 Notice d'information Essen'Ciel Patrimoine.pdf,4
axa_essenciel_patrimoine_2023-09_point_vigilance_64e186cef753,Essen'Ciel Patrimoine,,Fiscalité datée dans la notice (2018) → vérifier la fiscalité en vigueur.,2023-09 Notice d'information Essen'Ciel Patrimoine.pdf,5
axa_essenciel_patrimoine_2023-09_point_vigilance_b1ad6c0f49d0,Essen'Ciel Patrimoine,,Assistance limitée (France/DOM/Monaco) alors que le décès est couvert mondialement.,2023-09 Notice d'information Essen'Ciel Patrimoine.pdf,5
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_0aa645be29d8_knowledge_2075dc1b8feb,Excelium (assurance vie),Gestion personnelle : pas de valeur de rachat minimale en euros (frais forfaitaires 25 € et prélèvements non plafonnés en nombre d'UC).,Gestion personnelle : pas de valeur de rachat minimale en euros (frais forfaitaires 25 € et prélèvements non plafonnés en nombre d'UC).,,
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_218bb9d14039_knowledge_adbe0d8ec182,Excelium (assurance vie),"Garantie Revalorisée : hypothèse Livret A 1 %/an dans les simulations — taux variable en réalité ; plafond de capital sous risque 1,2 M€.","Garantie Revalorisée : hypothèse Livret A 1 %/an dans les simulations — taux variable en réalité ; plafond de capital sous risque 1,2 M€.",,
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_33113b1f8da2_knowledge_5731bc2dd8df,Excelium (assurance vie),"Fiscalité : annexe au 01/01/2026, susceptible d'évolutions ; seuil de 150 000 € de primes pour le taux 7,5 % après 8 ans.","Fiscalité : annexe au 01/01/2026, susceptible d'évolutions ; seuil de 150 000 € de primes pour le taux 7,5 % après 8 ans.",,
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_6dbdc19c69e0_knowledge_ab0f944dd026,Excelium (assurance vie),"UC : l'assureur ne s'engage que sur le NOMBRE d'unités de compte, jamais sur leur valeur (risque de perte en capital).","UC : l'assureur ne s'engage que sur le NOMBRE d'unités de compte, jamais sur leur valeur (risque de perte en capital).",,
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_73a0c3f0cb6e_knowledge_63403609a675,Excelium (assurance vie),Garantie Sérénité : coût inclus dans les frais de gestion UC et prélevé même APRÈS l'âge limite de couverture (80 ans).,Garantie Sérénité : coût inclus dans les frais de gestion UC et prélevé même APRÈS l'âge limite de couverture (80 ans).,,
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_ad67ed6a280f_knowledge_c720aef2dd6c,Excelium (assurance vie),"AXA Immo Avenir : frais de gestion majorés (1,50 %/an) et délais de règlement allongés.","AXA Immo Avenir : frais de gestion majorés (1,50 %/an) et délais de règlement allongés.",,
axa_axa_axa_excelium_vie_2026_05_points_de_vigilance_c375b97eae3b_knowledge_7109df78eb58,Excelium (assurance vie),"Fonds Croissance : garantie de capital uniquement À L'ÉCHÉANCE (10 ans, prorogeable) ; valeur fluctuante avant.","Fonds Croissance : garantie de capital uniquement À L'ÉCHÉANCE (10 ans, prorogeable) ; valeur fluctuante avant.",,
axa_axa_axa_ma_protection_accident_2024_03_points_de_vigilance_4bcd5a5c99f0_knowledge_9e023765fd47,Ma Protection Accident (Garantie des accidents de la vie),Assistance après accident et handicap : France métropolitaine uniquement (p.10).,Assistance après accident et handicap : France métropolitaine uniquement (p.10).,2024-03 CG Ma Protection Accident (AGA-AEP).pdf,8
axa_axa_axa_ma_protection_accident_2024_03_points_de_vigilance_4fe1d6193758_knowledge_5b9c5fea95b4,Ma Protection Accident (Garantie des accidents de la vie),Déchéance de garantie totale en cas de fausse déclaration intentionnelle sur le sinistre (p.16).,Déchéance de garantie totale en cas de fausse déclaration intentionnelle sur le sinistre (p.16).,2024-03 CG Ma Protection Accident (AGA-AEP).pdf,14
axa_axa_axa_ma_protection_accident_2024_03_points_de_vigilance_5256a4785e84_knowledge_c7303cf5027d,Ma Protection Accident (Garantie des accidents de la vie),"Indemnisation versée sous déduction des prestations des tiers payeurs et organismes de solidarité nationale (FGTI, CIVI, FGAO) — pas de cumul (5.2).","Indemnisation versée sous déduction des prestations des tiers payeurs et organismes de solidarité nationale (FGTI, CIVI, FGAO) — pas de cumul (5.2).",2024-03 CG Ma Protection Accident (AGA-AEP).pdf,14
axa_axa_axa_ma_protection_accident_2024_03_points_de_vigilance_b635c47c8e25_knowledge_40c607965a24,Ma Protection Accident (Garantie des accidents de la vie),"Les formules, plafonds de garantie et montants de cotisation ne figurent PAS dans ces Conditions générales : ils sont renvoyés aux Conditions particulières (ar…","Les formules, plafonds de garantie et montants de cotisation ne figurent PAS dans ces Conditions générales : ils sont renvoyés aux Conditions particulières (art. 6.5, 6.6).",,
axa_axa_axa_ma_protection_accident_2024_03_points_de_vigilance_e3bb18915674_knowledge_4d9eb5b02c92,Ma Protection Accident (Garantie des accidents de la vie),Subrogation de l'assureur contre le tiers responsable (6.7).,Subrogation de l'assureur contre le tiers responsable (6.7).,2024-03 CG Ma Protection Accident (AGA-AEP).pdf,20
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_29dbe9dd07a5_knowledge_bf0dd90f6ec7,Ma Retraite (plan d'épargne retraite individuel — PER),"Coefficients de conversion garantis par génération de versement (Protection Retraite) : avantage si les tables se dégradent ; mais frais d'arrérage 1 % intégré…","Coefficients de conversion garantis par génération de versement (Protection Retraite) : avantage si les tables se dégradent ; mais frais d'arrérage 1 % intégrés.",,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_40a6471abe1e_knowledge_f517d36babe3,Ma Retraite (plan d'épargne retraite individuel — PER),Compartiment 3 : sortie en rente UNIQUEMENT.,Compartiment 3 : sortie en rente UNIQUEMENT.,,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_4638a08834d5_knowledge_0ba923dcc369,Ma Retraite (plan d'épargne retraite individuel — PER),Plus de déductibilité fiscale des versements après 70 ans.,Plus de déductibilité fiscale des versements après 70 ans.,,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_7e539c84f84b_knowledge_3f6297fa7729,Ma Retraite (plan d'épargne retraite individuel — PER),Le coût de la garantie Sérénité est prélevé via les frais de gestion UC même après 80 ans (âge limite de couverture).,Le coût de la garantie Sérénité est prélevé via les frais de gestion UC même après 80 ans (âge limite de couverture).,,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_88050d867e12_knowledge_3300e810ad31,Ma Retraite (plan d'épargne retraite individuel — PER),Frais de transfert 1 % uniquement les 5 premières années.,Frais de transfert 1 % uniquement les 5 premières années.,,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_9a1413ab3b74_knowledge_a3ade0f48deb,Ma Retraite (plan d'épargne retraite individuel — PER),Pas de fonds en euros : uniquement fonds Croissance (garanti seulement à l'échéance) et UC — risque de perte en capital.,Pas de fonds en euros : uniquement fonds Croissance (garanti seulement à l'échéance) et UC — risque de perte en capital.,,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_c9108a1f7554_knowledge_24bafdb8e47e,Ma Retraite (plan d'épargne retraite individuel — PER),La simple survenance d'un événement de déblocage rend le plan rachetable et donc taxable à l'IFI (fraction immobilière).,La simple survenance d'un événement de déblocage rend le plan rachetable et donc taxable à l'IFI (fraction immobilière).,,
axa_axa_axa_ma_retraite_2026_05_points_de_vigilance_db274a95a51e_knowledge_af2979bd8634,Ma Retraite (plan d'épargne retraite individuel — PER),"Versements plafonnés à 24 000 €/année d'adhésion — inhabituel pour un PER, à intégrer dans les stratégies de versements importants.","Versements plafonnés à 24 000 €/année d'adhésion — inhabituel pour un PER, à intégrer dans les stratégies de versements importants.",,
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_14236254decd_knowledge_8c4dc54fa7d1,Masterlife CREDIT,Pas de valeur de rachat ni de réduction.,Pas de valeur de rachat ni de réduction.,Notice-Masterlife-Credit-202410.pdf,21
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_173b632105ef_knowledge_af69875b3299,Masterlife CREDIT,"Délais de déclaration stricts (10 jours après franchise ; déchéance possible à 180 jours).","Délais de déclaration stricts (10 jours après franchise ; déchéance possible à 180 jours).",,
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_484c871eb4bf_knowledge_7b643e57951b,Masterlife CREDIT,Départ à la retraite non déclaré : cotisations payées à fonds perdus sur incapacité/invalidité (garanties sans objet).,Départ à la retraite non déclaré : cotisations payées à fonds perdus sur incapacité/invalidité (garanties sans objet).,,
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_5f5655d49ac6_knowledge_91b5fa511851,Masterlife CREDIT,"Échéances de prêt impayées antérieures au sinistre jamais couvertes ; capital in fine toujours exclu des garanties incapacité/invalidité.","Échéances de prêt impayées antérieures au sinistre jamais couvertes ; capital in fine toujours exclu des garanties incapacité/invalidité.",,
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_6acaf82de4d0_knowledge_c33f87b96f7d,Masterlife CREDIT,Aucun aléa = aucune garantie : toute incapacité/invalidité/PTIA en cours à la signature n'est jamais couverte.,Aucun aléa = aucune garantie : toute incapacité/invalidité/PTIA en cours à la signature n'est jamais couverte.,,
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_b54b61128019_knowledge_405b144e09ef,Masterlife CREDIT,Annexe p.27 : exemples de calcul de l'encours cumulé pour le seuil Lemoine de 200 000 € (non détaillés ici).,Annexe p.27 : exemples de calcul de l'encours cumulé pour le seuil Lemoine de 200 000 € (non détaillés ici).,Notice-Masterlife-Credit-202410.pdf,27
axa_axa_axa_masterlife_credit_2024_10_points_de_vigilance_c3162986a52f_knowledge_df9e127805c0,Masterlife CREDIT,"Affections psychologiques, asthénie/fibromyalgie et dos exclues par principe — couverture seulement via hospitalisation qualifiante ou option Psy/Dos+.","Affections psychologiques, asthénie/fibromyalgie et dos exclues par principe — couverture seulement via hospitalisation qualifiante ou option Psy/Dos+.",,
